Date,LBMP,Zone
2/26/2024 2:00:00 AM,25.83,CAPITL
2/26/2024 2:00:00 AM,24.16,CENTRL
2/26/2024 2:00:00 AM,26.1,DUNWOD
2/26/2024 2:00:00 AM,23.07,GENESE
2/26/2024 2:00:00 AM,25.03,H Q
2/26/2024 2:00:00 AM,26,HUD VL
2/26/2024 2:00:00 AM,26.54,LONGIL
2/26/2024 2:00:00 AM,25.25,MHK VL
2/26/2024 2:00:00 AM,26.07,MILLWD
2/26/2024 2:00:00 AM,26.15,N.Y.C.
2/26/2024 2:00:00 AM,25.17,NORTH
2/26/2024 2:00:00 AM,26.23,NPX
2/26/2024 2:00:00 AM,22.2,O H
2/26/2024 2:00:00 AM,24.54,PJM
2/26/2024 2:00:00 AM,22.75,WEST
2/26/2024 3:00:00 AM,26.68,CAPITL
2/26/2024 3:00:00 AM,24.89,CENTRL
2/26/2024 3:00:00 AM,26.94,DUNWOD
2/26/2024 3:00:00 AM,23.86,GENESE
2/26/2024 3:00:00 AM,25.92,H Q
2/26/2024 3:00:00 AM,26.84,HUD VL
2/26/2024 3:00:00 AM,27.38,LONGIL
2/26/2024 3:00:00 AM,26.07,MHK VL
2/26/2024 3:00:00 AM,26.92,MILLWD
2/26/2024 3:00:00 AM,26.99,N.Y.C.
2/26/2024 3:00:00 AM,26.22,NORTH
2/26/2024 3:00:00 AM,26.73,NPX
2/26/2024 3:00:00 AM,23.01,O H
2/26/2024 3:00:00 AM,25.35,PJM
2/26/2024 3:00:00 AM,23.58,WEST
2/26/2024 4:00:00 AM,26.74,CAPITL
2/26/2024 4:00:00 AM,25.17,CENTRL
2/26/2024 4:00:00 AM,27.02,DUNWOD
2/26/2024 4:00:00 AM,24,GENESE
2/26/2024 4:00:00 AM,25.94,H Q
2/26/2024 4:00:00 AM,26.92,HUD VL
2/26/2024 4:00:00 AM,27.43,LONGIL
2/26/2024 4:00:00 AM,26.27,MHK VL
2/26/2024 4:00:00 AM,26.99,MILLWD
2/26/2024 4:00:00 AM,27.13,N.Y.C.
2/26/2024 4:00:00 AM,26.1,NORTH
2/26/2024 4:00:00 AM,26.77,NPX
2/26/2024 4:00:00 AM,23.12,O H
2/26/2024 4:00:00 AM,25.5,PJM
2/26/2024 4:00:00 AM,23.77,WEST
2/26/2024 5:00:00 AM,28.7,CAPITL
2/26/2024 5:00:00 AM,26.96,CENTRL
2/26/2024 5:00:00 AM,29.11,DUNWOD
2/26/2024 5:00:00 AM,25.93,GENESE
2/26/2024 5:00:00 AM,27.6,H Q
2/26/2024 5:00:00 AM,28.97,HUD VL
2/26/2024 5:00:00 AM,29.41,LONGIL
2/26/2024 5:00:00 AM,28.18,MHK VL
2/26/2024 5:00:00 AM,29.08,MILLWD
2/26/2024 5:00:00 AM,29.22,N.Y.C.
2/26/2024 5:00:00 AM,27.68,NORTH
2/26/2024 5:00:00 AM,28.73,NPX
2/26/2024 5:00:00 AM,25.02,O H
2/26/2024 5:00:00 AM,27.46,PJM
2/26/2024 5:00:00 AM,25.76,WEST
2/26/2024 6:00:00 AM,32.12,CAPITL
2/26/2024 6:00:00 AM,30.25,CENTRL
2/26/2024 6:00:00 AM,32.67,DUNWOD
2/26/2024 6:00:00 AM,29.03,GENESE
2/26/2024 6:00:00 AM,30.49,H Q
2/26/2024 6:00:00 AM,32.48,HUD VL
2/26/2024 6:00:00 AM,33.15,LONGIL
2/26/2024 6:00:00 AM,31.56,MHK VL
2/26/2024 6:00:00 AM,32.63,MILLWD
2/26/2024 6:00:00 AM,32.79,N.Y.C.
2/26/2024 6:00:00 AM,30.79,NORTH
2/26/2024 6:00:00 AM,32.12,NPX
2/26/2024 6:00:00 AM,27.87,O H
2/26/2024 6:00:00 AM,30.78,PJM
2/26/2024 6:00:00 AM,28.77,WEST
2/26/2024 7:00:00 AM,29.2,CAPITL
2/26/2024 7:00:00 AM,27.46,CENTRL
2/26/2024 7:00:00 AM,29.92,DUNWOD
2/26/2024 7:00:00 AM,26.4,GENESE
2/26/2024 7:00:00 AM,0,H Q
2/26/2024 7:00:00 AM,29.73,HUD VL
2/26/2024 7:00:00 AM,30.28,LONGIL
2/26/2024 7:00:00 AM,28.59,MHK VL
2/26/2024 7:00:00 AM,29.87,MILLWD
2/26/2024 7:00:00 AM,30.09,N.Y.C.
2/26/2024 7:00:00 AM,27.61,NORTH
2/26/2024 7:00:00 AM,29.28,NPX
2/26/2024 7:00:00 AM,25.31,O H
2/26/2024 7:00:00 AM,28.1,PJM
2/26/2024 7:00:00 AM,26.18,WEST
2/26/2024 8:00:00 AM,21.08,CAPITL
2/26/2024 8:00:00 AM,19.76,CENTRL
2/26/2024 8:00:00 AM,21.72,DUNWOD
2/26/2024 8:00:00 AM,19.02,GENESE
2/26/2024 8:00:00 AM,19.58,H Q
2/26/2024 8:00:00 AM,21.54,HUD VL
2/26/2024 8:00:00 AM,21.92,LONGIL
2/26/2024 8:00:00 AM,20.54,MHK VL
2/26/2024 8:00:00 AM,21.68,MILLWD
2/26/2024 8:00:00 AM,21.88,N.Y.C.
2/26/2024 8:00:00 AM,19.7,NORTH
2/26/2024 8:00:00 AM,31.74,NPX
2/26/2024 8:00:00 AM,18.32,O H
2/26/2024 8:00:00 AM,20.32,PJM
2/26/2024 8:00:00 AM,18.9,WEST
2/26/2024 9:00:00 AM,22.49,CAPITL
2/26/2024 9:00:00 AM,21.23,CENTRL
2/26/2024 9:00:00 AM,23.37,DUNWOD
2/26/2024 9:00:00 AM,20.31,GENESE
2/26/2024 9:00:00 AM,20.99,H Q
2/26/2024 9:00:00 AM,23.07,HUD VL
2/26/2024 9:00:00 AM,23.62,LONGIL
2/26/2024 9:00:00 AM,22.02,MHK VL
2/26/2024 9:00:00 AM,23.28,MILLWD
2/26/2024 9:00:00 AM,25.28,N.Y.C.
2/26/2024 9:00:00 AM,21.07,NORTH
2/26/2024 9:00:00 AM,24.9,NPX
2/26/2024 9:00:00 AM,19.68,O H
2/26/2024 9:00:00 AM,21.89,PJM
2/26/2024 9:00:00 AM,20.35,WEST
2/26/2024 10:00:00 AM,22.23,CAPITL
2/26/2024 10:00:00 AM,20.9,CENTRL
2/26/2024 10:00:00 AM,23.17,DUNWOD
2/26/2024 10:00:00 AM,20.14,GENESE
2/26/2024 10:00:00 AM,20.88,H Q
2/26/2024 10:00:00 AM,22.85,HUD VL
2/26/2024 10:00:00 AM,23.55,LONGIL
2/26/2024 10:00:00 AM,21.79,MHK VL
2/26/2024 10:00:00 AM,23.06,MILLWD
2/26/2024 10:00:00 AM,23.34,N.Y.C.
2/26/2024 10:00:00 AM,21.03,NORTH
2/26/2024 10:00:00 AM,28.41,NPX
2/26/2024 10:00:00 AM,19.63,O H
2/26/2024 10:00:00 AM,21.68,PJM
2/26/2024 10:00:00 AM,20.2,WEST
2/26/2024 11:00:00 AM,23.63,CAPITL
2/26/2024 11:00:00 AM,22.22,CENTRL
2/26/2024 11:00:00 AM,24.67,DUNWOD
2/26/2024 11:00:00 AM,21.53,GENESE
2/26/2024 11:00:00 AM,22.25,H Q
2/26/2024 11:00:00 AM,24.31,HUD VL
2/26/2024 11:00:00 AM,42.24,LONGIL
2/26/2024 11:00:00 AM,23.11,MHK VL
2/26/2024 11:00:00 AM,24.53,MILLWD
2/26/2024 11:00:00 AM,43.37,N.Y.C.
2/26/2024 11:00:00 AM,22.42,NORTH
2/26/2024 11:00:00 AM,23.54,NPX
2/26/2024 11:00:00 AM,21.08,O H
2/26/2024 11:00:00 AM,23.14,PJM
2/26/2024 11:00:00 AM,21.67,WEST
2/26/2024 12:00:00 PM,21.41,CAPITL
2/26/2024 12:00:00 PM,20.44,CENTRL
2/26/2024 12:00:00 PM,22.24,DUNWOD
2/26/2024 12:00:00 PM,19.82,GENESE
2/26/2024 12:00:00 PM,20.3,H Q
2/26/2024 12:00:00 PM,21.95,HUD VL
2/26/2024 12:00:00 PM,23.51,LONGIL
2/26/2024 12:00:00 PM,21.04,MHK VL
2/26/2024 12:00:00 PM,22.14,MILLWD
2/26/2024 12:00:00 PM,22.41,N.Y.C.
2/26/2024 12:00:00 PM,20.38,NORTH
2/26/2024 12:00:00 PM,21.68,NPX
2/26/2024 12:00:00 PM,19.51,O H
2/26/2024 12:00:00 PM,21.14,PJM
2/26/2024 12:00:00 PM,20.14,WEST
2/26/2024 1:00:00 PM,17.55,CAPITL
2/26/2024 1:00:00 PM,16.53,CENTRL
2/26/2024 1:00:00 PM,18.17,DUNWOD
2/26/2024 1:00:00 PM,16.07,GENESE
2/26/2024 1:00:00 PM,16.77,H Q
2/26/2024 1:00:00 PM,17.94,HUD VL
2/26/2024 1:00:00 PM,18.32,LONGIL
2/26/2024 1:00:00 PM,17.16,MHK VL
2/26/2024 1:00:00 PM,18.09,MILLWD
2/26/2024 1:00:00 PM,18.35,N.Y.C.
2/26/2024 1:00:00 PM,16.78,NORTH
2/26/2024 1:00:00 PM,17.73,NPX
2/26/2024 1:00:00 PM,15.72,O H
2/26/2024 1:00:00 PM,16.52,PJM
2/26/2024 1:00:00 PM,16.16,WEST
2/26/2024 2:00:00 PM,16.84,CAPITL
2/26/2024 2:00:00 PM,15.98,CENTRL
2/26/2024 2:00:00 PM,17.39,DUNWOD
2/26/2024 2:00:00 PM,15.49,GENESE
2/26/2024 2:00:00 PM,16.04,H Q
2/26/2024 2:00:00 PM,17.18,HUD VL
2/26/2024 2:00:00 PM,17.63,LONGIL
2/26/2024 2:00:00 PM,16.47,MHK VL
2/26/2024 2:00:00 PM,17.31,MILLWD
2/26/2024 2:00:00 PM,17.5,N.Y.C.
2/26/2024 2:00:00 PM,15.95,NORTH
2/26/2024 2:00:00 PM,16.98,NPX
2/26/2024 2:00:00 PM,15.18,O H
2/26/2024 2:00:00 PM,16.49,PJM
2/26/2024 2:00:00 PM,15.65,WEST
2/26/2024 3:00:00 PM,16.18,CAPITL
2/26/2024 3:00:00 PM,15.33,CENTRL
2/26/2024 3:00:00 PM,16.78,DUNWOD
2/26/2024 3:00:00 PM,14.73,GENESE
2/26/2024 3:00:00 PM,15.2,H Q
2/26/2024 3:00:00 PM,16.56,HUD VL
2/26/2024 3:00:00 PM,17.01,LONGIL
2/26/2024 3:00:00 PM,15.86,MHK VL
2/26/2024 3:00:00 PM,16.7,MILLWD
2/26/2024 3:00:00 PM,16.93,N.Y.C.
2/26/2024 3:00:00 PM,15.01,NORTH
2/26/2024 3:00:00 PM,16.38,NPX
2/26/2024 3:00:00 PM,14.34,O H
2/26/2024 3:00:00 PM,15.83,PJM
2/26/2024 3:00:00 PM,14.81,WEST
2/26/2024 4:00:00 PM,17.49,CAPITL
2/26/2024 4:00:00 PM,16.54,CENTRL
2/26/2024 4:00:00 PM,18,DUNWOD
2/26/2024 4:00:00 PM,15.84,GENESE
2/26/2024 4:00:00 PM,16.36,H Q
2/26/2024 4:00:00 PM,17.81,HUD VL
2/26/2024 4:00:00 PM,18.26,LONGIL
2/26/2024 4:00:00 PM,17.14,MHK VL
2/26/2024 4:00:00 PM,17.93,MILLWD
2/26/2024 4:00:00 PM,18.08,N.Y.C.
2/26/2024 4:00:00 PM,16.29,NORTH
2/26/2024 4:00:00 PM,17.63,NPX
2/26/2024 4:00:00 PM,15.32,O H
2/26/2024 4:00:00 PM,16.96,PJM
2/26/2024 4:00:00 PM,15.86,WEST
2/26/2024 5:00:00 PM,22.1,CAPITL
2/26/2024 5:00:00 PM,20.78,CENTRL
2/26/2024 5:00:00 PM,22.7,DUNWOD
2/26/2024 5:00:00 PM,19.84,GENESE
2/26/2024 5:00:00 PM,20.53,H Q
2/26/2024 5:00:00 PM,22.47,HUD VL
2/26/2024 5:00:00 PM,23.08,LONGIL
2/26/2024 5:00:00 PM,21.72,MHK VL
2/26/2024 5:00:00 PM,22.59,MILLWD
2/26/2024 5:00:00 PM,22.79,N.Y.C.
2/26/2024 5:00:00 PM,20.72,NORTH
2/26/2024 5:00:00 PM,22.21,NPX
2/26/2024 5:00:00 PM,19,O H
2/26/2024 5:00:00 PM,21.24,PJM
2/26/2024 5:00:00 PM,19.66,WEST
2/26/2024 6:00:00 PM,47.18,CAPITL
2/26/2024 6:00:00 PM,44.41,CENTRL
2/26/2024 6:00:00 PM,48.38,DUNWOD
2/26/2024 6:00:00 PM,42.32,GENESE
2/26/2024 6:00:00 PM,43.8,H Q
2/26/2024 6:00:00 PM,47.98,HUD VL
2/26/2024 6:00:00 PM,49.23,LONGIL
2/26/2024 6:00:00 PM,46.52,MHK VL
2/26/2024 6:00:00 PM,48.25,MILLWD
2/26/2024 6:00:00 PM,48.49,N.Y.C.
2/26/2024 6:00:00 PM,44.37,NORTH
2/26/2024 6:00:00 PM,47.27,NPX
2/26/2024 6:00:00 PM,40.18,O H
2/26/2024 6:00:00 PM,45.13,PJM
2/26/2024 6:00:00 PM,41.6,WEST
2/26/2024 7:00:00 PM,30.17,CAPITL
2/26/2024 7:00:00 PM,28.45,CENTRL
2/26/2024 7:00:00 PM,30.94,DUNWOD
2/26/2024 7:00:00 PM,27.31,GENESE
2/26/2024 7:00:00 PM,28.11,H Q
2/26/2024 7:00:00 PM,30.66,HUD VL
2/26/2024 7:00:00 PM,31.49,LONGIL
2/26/2024 7:00:00 PM,29.83,MHK VL
2/26/2024 7:00:00 PM,30.83,MILLWD
2/26/2024 7:00:00 PM,31.03,N.Y.C.
2/26/2024 7:00:00 PM,28.48,NORTH
2/26/2024 7:00:00 PM,30.23,NPX
2/26/2024 7:00:00 PM,26.08,O H
2/26/2024 7:00:00 PM,28.92,PJM
2/26/2024 7:00:00 PM,26.94,WEST
2/26/2024 8:00:00 PM,32.17,CAPITL
2/26/2024 8:00:00 PM,30.44,CENTRL
2/26/2024 8:00:00 PM,32.9,DUNWOD
2/26/2024 8:00:00 PM,29.32,GENESE
2/26/2024 8:00:00 PM,30.06,H Q
2/26/2024 8:00:00 PM,32.65,HUD VL
2/26/2024 8:00:00 PM,33.52,LONGIL
2/26/2024 8:00:00 PM,31.81,MHK VL
2/26/2024 8:00:00 PM,32.81,MILLWD
2/26/2024 8:00:00 PM,32.94,N.Y.C.
2/26/2024 8:00:00 PM,30.52,NORTH
2/26/2024 8:00:00 PM,32.26,NPX
2/26/2024 8:00:00 PM,28.17,O H
2/26/2024 8:00:00 PM,30.9,PJM
2/26/2024 8:00:00 PM,28.96,WEST
2/26/2024 9:00:00 PM,30.38,CAPITL
2/26/2024 9:00:00 PM,28.42,CENTRL
2/26/2024 9:00:00 PM,31.01,DUNWOD
2/26/2024 9:00:00 PM,27.23,GENESE
2/26/2024 9:00:00 PM,28.63,H Q
2/26/2024 9:00:00 PM,30.78,HUD VL
2/26/2024 9:00:00 PM,31.68,LONGIL
2/26/2024 9:00:00 PM,29.81,MHK VL
2/26/2024 9:00:00 PM,30.93,MILLWD
2/26/2024 9:00:00 PM,31.11,N.Y.C.
2/26/2024 9:00:00 PM,29.07,NORTH
2/26/2024 9:00:00 PM,30.47,NPX
2/26/2024 9:00:00 PM,25.98,O H
2/26/2024 9:00:00 PM,28.93,PJM
2/26/2024 9:00:00 PM,26.64,WEST
2/26/2024 10:00:00 PM,21.43,CAPITL
2/26/2024 10:00:00 PM,19.86,CENTRL
2/26/2024 10:00:00 PM,21.98,DUNWOD
2/26/2024 10:00:00 PM,18.96,GENESE
2/26/2024 10:00:00 PM,20.39,H Q
2/26/2024 10:00:00 PM,21.8,HUD VL
2/26/2024 10:00:00 PM,23.63,LONGIL
2/26/2024 10:00:00 PM,20.98,MHK VL
2/26/2024 10:00:00 PM,21.92,MILLWD
2/26/2024 10:00:00 PM,22.09,N.Y.C.
2/26/2024 10:00:00 PM,20.66,NORTH
2/26/2024 10:00:00 PM,21.53,NPX
2/26/2024 10:00:00 PM,18.06,O H
2/26/2024 10:00:00 PM,20.34,PJM
2/26/2024 10:00:00 PM,18.48,WEST
2/26/2024 11:00:00 PM,21.76,CAPITL
2/26/2024 11:00:00 PM,20.14,CENTRL
2/26/2024 11:00:00 PM,22.16,DUNWOD
2/26/2024 11:00:00 PM,19.12,GENESE
2/26/2024 11:00:00 PM,21,H Q
2/26/2024 11:00:00 PM,22.01,HUD VL
2/26/2024 11:00:00 PM,22.59,LONGIL
2/26/2024 11:00:00 PM,21.27,MHK VL
2/26/2024 11:00:00 PM,22.1,MILLWD
2/26/2024 11:00:00 PM,22.2,N.Y.C.
2/26/2024 11:00:00 PM,21.21,NORTH
2/26/2024 11:00:00 PM,24.41,NPX
2/26/2024 11:00:00 PM,18.15,O H
2/26/2024 11:00:00 PM,20.53,PJM
2/26/2024 11:00:00 PM,18.61,WEST
2/27/2024 12:00:00 AM,16.99,CAPITL
2/27/2024 12:00:00 AM,15.72,CENTRL
2/27/2024 12:00:00 AM,17.23,DUNWOD
2/27/2024 12:00:00 AM,15.03,GENESE
2/27/2024 12:00:00 AM,16.34,H Q
2/27/2024 12:00:00 AM,17.14,HUD VL
2/27/2024 12:00:00 AM,17.54,LONGIL
2/27/2024 12:00:00 AM,16.42,MHK VL
2/27/2024 12:00:00 AM,17.2,MILLWD
2/27/2024 12:00:00 AM,17.28,N.Y.C.
2/27/2024 12:00:00 AM,16.42,NORTH
2/27/2024 12:00:00 AM,33.69,NPX
2/27/2024 12:00:00 AM,14.36,O H
2/27/2024 12:00:00 AM,16.03,PJM
2/27/2024 12:00:00 AM,14.68,WEST
2/27/2024 1:00:00 AM,16.74,CAPITL
2/27/2024 1:00:00 AM,15.59,CENTRL
2/27/2024 1:00:00 AM,16.93,DUNWOD
2/27/2024 1:00:00 AM,14.8,GENESE
2/27/2024 1:00:00 AM,16.14,H Q
2/27/2024 1:00:00 AM,16.83,HUD VL
2/27/2024 1:00:00 AM,17.27,LONGIL
2/27/2024 1:00:00 AM,16.16,MHK VL
2/27/2024 1:00:00 AM,16.88,MILLWD
2/27/2024 1:00:00 AM,16.91,N.Y.C.
2/27/2024 1:00:00 AM,16.23,NORTH
2/27/2024 1:00:00 AM,17.16,NPX
2/27/2024 1:00:00 AM,14.14,O H
2/27/2024 1:00:00 AM,15.78,PJM
2/27/2024 1:00:00 AM,14.46,WEST
2/27/2024 2:00:00 AM,16.42,CAPITL
2/27/2024 2:00:00 AM,15.37,CENTRL
2/27/2024 2:00:00 AM,16.58,DUNWOD
2/27/2024 2:00:00 AM,14.65,GENESE
2/27/2024 2:00:00 AM,15.86,H Q
2/27/2024 2:00:00 AM,16.51,HUD VL
2/27/2024 2:00:00 AM,16.92,LONGIL
2/27/2024 2:00:00 AM,15.97,MHK VL
2/27/2024 2:00:00 AM,16.57,MILLWD
2/27/2024 2:00:00 AM,16.64,N.Y.C.
2/27/2024 2:00:00 AM,15.92,NORTH
2/27/2024 2:00:00 AM,15.48,NPX
2/27/2024 2:00:00 AM,14.05,O H
2/27/2024 2:00:00 AM,15.56,PJM
2/27/2024 2:00:00 AM,14.39,WEST
2/27/2024 3:00:00 AM,14.03,CAPITL
2/27/2024 3:00:00 AM,13.02,CENTRL
2/27/2024 3:00:00 AM,14.19,DUNWOD
2/27/2024 3:00:00 AM,12.51,GENESE
2/27/2024 3:00:00 AM,13.49,H Q
2/27/2024 3:00:00 AM,14.13,HUD VL
2/27/2024 3:00:00 AM,14.45,LONGIL
2/27/2024 3:00:00 AM,14.2,MHK VL
2/27/2024 3:00:00 AM,14.18,MILLWD
2/27/2024 3:00:00 AM,14.25,N.Y.C.
2/27/2024 3:00:00 AM,7.53,NORTH
2/27/2024 3:00:00 AM,14.06,NPX
2/27/2024 3:00:00 AM,12.04,O H
2/27/2024 3:00:00 AM,13.29,PJM
2/27/2024 3:00:00 AM,12.31,WEST
2/27/2024 4:00:00 AM,14.56,CAPITL
2/27/2024 4:00:00 AM,13.59,CENTRL
2/27/2024 4:00:00 AM,14.7,DUNWOD
2/27/2024 4:00:00 AM,12.92,GENESE
2/27/2024 4:00:00 AM,13.98,H Q
2/27/2024 4:00:00 AM,14.64,HUD VL
2/27/2024 4:00:00 AM,25.31,LONGIL
2/27/2024 4:00:00 AM,14.82,MHK VL
2/27/2024 4:00:00 AM,14.69,MILLWD
2/27/2024 4:00:00 AM,14.76,N.Y.C.
2/27/2024 4:00:00 AM,7.06,NORTH
2/27/2024 4:00:00 AM,14.58,NPX
2/27/2024 4:00:00 AM,12.39,O H
2/27/2024 4:00:00 AM,13.79,PJM
2/27/2024 4:00:00 AM,12.7,WEST
2/27/2024 5:00:00 AM,14.19,CAPITL
2/27/2024 5:00:00 AM,13.17,CENTRL
2/27/2024 5:00:00 AM,14.37,DUNWOD
2/27/2024 5:00:00 AM,12.57,GENESE
2/27/2024 5:00:00 AM,13.58,H Q
2/27/2024 5:00:00 AM,14.3,HUD VL
2/27/2024 5:00:00 AM,14.61,LONGIL
2/27/2024 5:00:00 AM,14.37,MHK VL
2/27/2024 5:00:00 AM,14.34,MILLWD
2/27/2024 5:00:00 AM,14.42,N.Y.C.
2/27/2024 5:00:00 AM,6.72,NORTH
2/27/2024 5:00:00 AM,14.75,NPX
2/27/2024 5:00:00 AM,12.01,O H
2/27/2024 5:00:00 AM,13.38,PJM
2/27/2024 5:00:00 AM,12.27,WEST
2/27/2024 6:00:00 AM,19.29,CAPITL
2/27/2024 6:00:00 AM,18.13,CENTRL
2/27/2024 6:00:00 AM,19.53,DUNWOD
2/27/2024 6:00:00 AM,17.45,GENESE
2/27/2024 6:00:00 AM,18.33,H Q
2/27/2024 6:00:00 AM,19.44,HUD VL
2/27/2024 6:00:00 AM,19.84,LONGIL
2/27/2024 6:00:00 AM,19.49,MHK VL
2/27/2024 6:00:00 AM,19.51,MILLWD
2/27/2024 6:00:00 AM,19.55,N.Y.C.
2/27/2024 6:00:00 AM,10.3,NORTH
2/27/2024 6:00:00 AM,20.15,NPX
2/27/2024 6:00:00 AM,16.84,O H
2/27/2024 6:00:00 AM,18.44,PJM
2/27/2024 6:00:00 AM,17.32,WEST
2/27/2024 7:00:00 AM,22.58,CAPITL
2/27/2024 7:00:00 AM,21.05,CENTRL
2/27/2024 7:00:00 AM,23.1,DUNWOD
2/27/2024 7:00:00 AM,20.26,GENESE
2/27/2024 7:00:00 AM,21.25,H Q
2/27/2024 7:00:00 AM,22.92,HUD VL
2/27/2024 7:00:00 AM,23.42,LONGIL
2/27/2024 7:00:00 AM,21.91,MHK VL
2/27/2024 7:00:00 AM,23.03,MILLWD
2/27/2024 7:00:00 AM,23.18,N.Y.C.
2/27/2024 7:00:00 AM,20.36,NORTH
2/27/2024 7:00:00 AM,29.74,NPX
2/27/2024 7:00:00 AM,19.42,O H
2/27/2024 7:00:00 AM,21.54,PJM
2/27/2024 7:00:00 AM,19.87,WEST
2/27/2024 8:00:00 AM,20.38,CAPITL
2/27/2024 8:00:00 AM,18.91,CENTRL
2/27/2024 8:00:00 AM,21.02,DUNWOD
2/27/2024 8:00:00 AM,18.16,GENESE
2/27/2024 8:00:00 AM,19.2,H Q
2/27/2024 8:00:00 AM,20.81,HUD VL
2/27/2024 8:00:00 AM,21.28,LONGIL
2/27/2024 8:00:00 AM,19.71,MHK VL
2/27/2024 8:00:00 AM,20.94,MILLWD
2/27/2024 8:00:00 AM,21.14,N.Y.C.
2/27/2024 8:00:00 AM,10.97,NORTH
2/27/2024 8:00:00 AM,27.16,NPX
2/27/2024 8:00:00 AM,17.4,O H
2/27/2024 8:00:00 AM,19.47,PJM
2/27/2024 8:00:00 AM,17.82,WEST
2/27/2024 9:00:00 AM,18.23,CAPITL
2/27/2024 9:00:00 AM,16.89,CENTRL
2/27/2024 9:00:00 AM,18.98,DUNWOD
2/27/2024 9:00:00 AM,16.29,GENESE
2/27/2024 9:00:00 AM,17.17,H Q
2/27/2024 9:00:00 AM,18.74,HUD VL
2/27/2024 9:00:00 AM,19.12,LONGIL
2/27/2024 9:00:00 AM,17.54,MHK VL
2/27/2024 9:00:00 AM,18.89,MILLWD
2/27/2024 9:00:00 AM,19.12,N.Y.C.
2/27/2024 9:00:00 AM,9.87,NORTH
2/27/2024 9:00:00 AM,18.46,NPX
2/27/2024 9:00:00 AM,15.69,O H
2/27/2024 9:00:00 AM,17.57,PJM
2/27/2024 9:00:00 AM,16.06,WEST
2/27/2024 10:00:00 AM,18.15,CAPITL
2/27/2024 10:00:00 AM,17.14,CENTRL
2/27/2024 10:00:00 AM,18.98,DUNWOD
2/27/2024 10:00:00 AM,16.58,GENESE
2/27/2024 10:00:00 AM,17.13,H Q
2/27/2024 10:00:00 AM,18.7,HUD VL
2/27/2024 10:00:00 AM,19.17,LONGIL
2/27/2024 10:00:00 AM,17.59,MHK VL
2/27/2024 10:00:00 AM,18.87,MILLWD
2/27/2024 10:00:00 AM,19.1,N.Y.C.
2/27/2024 10:00:00 AM,10.65,NORTH
2/27/2024 10:00:00 AM,18.15,NPX
2/27/2024 10:00:00 AM,16.13,O H
2/27/2024 10:00:00 AM,17.8,PJM
2/27/2024 10:00:00 AM,16.55,WEST
2/27/2024 11:00:00 AM,15.48,CAPITL
2/27/2024 11:00:00 AM,14.47,CENTRL
2/27/2024 11:00:00 AM,16.06,DUNWOD
2/27/2024 11:00:00 AM,14.06,GENESE
2/27/2024 11:00:00 AM,14.77,H Q
2/27/2024 11:00:00 AM,15.84,HUD VL
2/27/2024 11:00:00 AM,16.2,LONGIL
2/27/2024 11:00:00 AM,14.96,MHK VL
2/27/2024 11:00:00 AM,15.96,MILLWD
2/27/2024 11:00:00 AM,16.17,N.Y.C.
2/27/2024 11:00:00 AM,14.56,NORTH
2/27/2024 11:00:00 AM,15.59,NPX
2/27/2024 11:00:00 AM,13.68,O H
2/27/2024 11:00:00 AM,15.05,PJM
2/27/2024 11:00:00 AM,14.01,WEST
2/27/2024 12:00:00 PM,10.48,CAPITL
2/27/2024 12:00:00 PM,9.83,CENTRL
2/27/2024 12:00:00 PM,10.93,DUNWOD
2/27/2024 12:00:00 PM,9.53,GENESE
2/27/2024 12:00:00 PM,10.01,H Q
2/27/2024 12:00:00 PM,10.76,HUD VL
2/27/2024 12:00:00 PM,11.02,LONGIL
2/27/2024 12:00:00 PM,10.13,MHK VL
2/27/2024 12:00:00 PM,10.86,MILLWD
2/27/2024 12:00:00 PM,11.02,N.Y.C.
2/27/2024 12:00:00 PM,9.92,NORTH
2/27/2024 12:00:00 PM,10.59,NPX
2/27/2024 12:00:00 PM,9.28,O H
2/27/2024 12:00:00 PM,10.23,PJM
2/27/2024 12:00:00 PM,9.53,WEST
2/27/2024 1:00:00 PM,10.6,CAPITL
2/27/2024 1:00:00 PM,9.92,CENTRL
2/27/2024 1:00:00 PM,10.95,DUNWOD
2/27/2024 1:00:00 PM,9.72,GENESE
2/27/2024 1:00:00 PM,10.19,H Q
2/27/2024 1:00:00 PM,10.82,HUD VL
2/27/2024 1:00:00 PM,10.99,LONGIL
2/27/2024 1:00:00 PM,10.25,MHK VL
2/27/2024 1:00:00 PM,10.88,MILLWD
2/27/2024 1:00:00 PM,11.04,N.Y.C.
2/27/2024 1:00:00 PM,10.08,NORTH
2/27/2024 1:00:00 PM,10.7,NPX
2/27/2024 1:00:00 PM,9.45,O H
2/27/2024 1:00:00 PM,10.29,PJM
2/27/2024 1:00:00 PM,9.66,WEST
2/27/2024 2:00:00 PM,15.89,CAPITL
2/27/2024 2:00:00 PM,14.95,CENTRL
2/27/2024 2:00:00 PM,16.44,DUNWOD
2/27/2024 2:00:00 PM,14.56,GENESE
2/27/2024 2:00:00 PM,15.19,H Q
2/27/2024 2:00:00 PM,16.23,HUD VL
2/27/2024 2:00:00 PM,16.52,LONGIL
2/27/2024 2:00:00 PM,15.36,MHK VL
2/27/2024 2:00:00 PM,16.35,MILLWD
2/27/2024 2:00:00 PM,16.55,N.Y.C.
2/27/2024 2:00:00 PM,14.99,NORTH
2/27/2024 2:00:00 PM,16.05,NPX
